Name,Date,Time,Status,Latitude,Longitude,Maximum Wind,Moderate Wind SW
             HARVEY,19810914,1800, HU,27.6N,62.8W,110,-999
             HARVEY,19810915,0, HU,28.4N,62.6W,115,-999
             HARVEY,19810915,600, HU,29.5N,62.3W,110,-999
             HARVEY,19810915,1200, HU,30.8N,61.2W,105,-999
             HARVEY,19810915,1800, HU,32.1N,60.3W,100,-999
             HARVEY,19810916,0, HU,33.2N,59.2W,90,-999
             HARVEY,19810916,600, HU,34.2N,58.0W,85,-999
             HARVEY,19810916,1200, HU,34.9N,56.8W,80,-999
              IRENE,19810925,1200, HU,17.4N,52.0W,80,-999
              IRENE,19810925,1800, HU,18.2N,52.8W,90,-999
              IRENE,19810926,1200, HU,20.3N,55.1W,80,-999
              IRENE,19810926,600, HU,19.7N,54.3W,80,-999
              IRENE,19810926,1800, HU,21.0N,55.7W,85,-999
              IRENE,19810926,0, HU,19.1N,53.5W,85,-999
              IRENE,19810927,0, HU,21.8N,56.4W,95,-999
              IRENE,19810927,1800, HU,23.8N,57.2W,95,-999
              IRENE,19810927,1200, HU,23.0N,57.2W,90,-999
              IRENE,19810927,600, HU,22.4N,56.8W,90,-999
              IRENE,19810928,1200, HU,27.0N,56.7W,105,-999
              IRENE,19810928,600, HU,25.8N,56.8W,105,-999
              IRENE,19810928,0, HU,24.7N,56.9W,100,-999
              IRENE,19810928,1800, HU,28.4N,56.2W,105,-999
              IRENE,19810929,1800, HU,34.1N,50.4W,90,-999
              IRENE,19810929,1200, HU,32.6N,52.6W,95,-999
              IRENE,19810929,0, HU,29.8N,55.3W,100,-999
              IRENE,19810929,600, HU,31.3N,54.0W,100,-999
              IRENE,19810930,1200, HU,38.9N,42.4W,75,-999
              IRENE,19810930,600, HU,37.5N,45.1W,80,-999
              IRENE,19810930,0, HU,35.9N,47.5W,85,-999
            KATRINA,19811105,1200, HU,20.0N,80.5W,75,-999
            ALBERTO,19820603,1800, HU,24.0N,83.6W,75,-999
              DEBBY,19820915,1200, HU,27.8N,69.6W,75,-999
              DEBBY,19820915,1800, HU,29.0N,68.5W,90,-999
              DEBBY,19820916,0, HU,30.5N,67.5W,95,-999
              DEBBY,19820916,600, HU,32.1N,66.7W,95,-999
              DEBBY,19820916,1200, HU,33.6N,65.8W,95,-999
              DEBBY,19820916,1800, HU,35.1N,65.6W,95,-999
              DEBBY,19820917,0, HU,36.4N,65.6W,95,-999
              DEBBY,19820917,600, HU,36.8N,65.6W,95,-999
              DEBBY,19820917,1200, HU,37.1N,65.0W,95,-999
              DEBBY,19820917,1800, HU,37.6N,63.5W,100,-999
              DEBBY,19820918,1800, HU,43.5N,56.1W,100,-999
              DEBBY,19820918,1200, HU,41.6N,58.5W,110,-999
              DEBBY,19820918,0, HU,38.8N,62.3W,115,-999
              DEBBY,19820918,600, HU,40.1N,60.7W,110,-999
              DEBBY,19820919,0, HU,45.3N,53.5W,90,-999
              DEBBY,19820919,600, HU,47.0N,50.5W,75,-999
             ALICIA,19830817,1200, HU,27.9N,94.2W,75,-999
             ALICIA,19830817,1800, HU,28.1N,94.5W,90,-999
             ALICIA,19830818,0, HU,28.4N,94.8W,95,-999
             ALICIA,19830818,600, HU,28.9N,95.0W,100,-999
             ALICIA,19830818,700, HU,29.1N,95.1W,100,-999
             ALICIA,19830818,1200, HU,29.7N,95.5W,80,-999
              DIANA,19840911,0, HU,31.3N,79.1W,80,-999
              DIANA,19840911,600, HU,31.8N,78.7W,85,-999
              DIANA,19840911,1200, HU,32.6N,78.4W,100,-999
              DIANA,19840911,1800, HU,33.4N,78.0W,110,-999
              DIANA,19840912,1800, HU,33.9N,77.1W,90,-999
              DIANA,19840912,1200, HU,34.0N,77.2W,95,-999
              DIANA,19840912,600, HU,34.0N,77.4W,95,-999
              DIANA,19840912,0, HU,33.9N,77.7W,115,-999
              DIANA,19840913,0, HU,33.8N,77.4W,85,-999
              DIANA,19840913,600, HU,33.9N,77.9W,80,-999
              DIANA,19840913,700, HU,33.9N,78.0W,80,-999
          JOSEPHINE,19841011,0, HU,28.6N,72.5W,75,-999
          JOSEPHINE,19841011,600, HU,29.3N,72.4W,80,-999
          JOSEPHINE,19841011,1200, HU,30.0N,72.1W,85,-999
          JOSEPHINE,19841011,1800, HU,30.7N,71.9W,85,-999
          JOSEPHINE,19841012,0, HU,31.4N,71.7W,90,-999
          JOSEPHINE,19841012,600, HU,32.2N,71.7W,90,-999
          JOSEPHINE,19841012,1200, HU,33.0N,71.8W,90,-999
          JOSEPHINE,19841012,1800, HU,33.7N,71.7W,90,-999
          JOSEPHINE,19841013,0, HU,34.3N,71.4W,85,-999
          JOSEPHINE,19841013,600, HU,34.8N,71.2W,85,-999
          JOSEPHINE,19841013,1200, HU,35.4N,71.3W,80,-999
              KLAUS,19841108,1200, HU,19.7N,62.2W,75,-999
              KLAUS,19841108,1800, HU,19.9N,61.4W,80,-999
              KLAUS,19841109,0, HU,20.4N,60.8W,80,-999
              KLAUS,19841109,600, HU,21.1N,60.1W,80,-999
              KLAUS,19841109,1200, HU,21.8N,59.5W,80,-999
              KLAUS,19841109,1800, HU,22.7N,58.7W,80,-999
              KLAUS,19841110,1800, HU,28.0N,54.0W,75,-999
              KLAUS,19841110,0, HU,23.8N,57.8W,80,-999
              KLAUS,19841110,600, HU,24.8N,56.6W,75,-999
              KLAUS,19841110,1200, HU,26.2N,55.2W,75,-999
              KLAUS,19841111,0, HU,29.5N,53.0W,75,-999
          CLAUDETTE,19850815,1800, HU,36.4N,37.0W,75,-999
          CLAUDETTE,19850815,1200, HU,35.8N,40.0W,75,-999
              DANNY,19850815,1630, HU,29.6N,92.7W,80,-999
              DANNY,19850815,600, HU,27.8N,92.2W,75,-999
              DANNY,19850815,1200, HU,28.9N,92.6W,80,-999
              ELENA,19850830,1800, HU,28.3N,86.8W,90,-999
              ELENA,19850830,1200, HU,27.9N,87.3W,90,-999
              ELENA,19850830,0, HU,26.6N,86.6W,75,-999
              ELENA,19850830,600, HU,27.3N,87.2W,80,-999
              ELENA,19850831,0, HU,28.4N,86.0W,90,-999
              ELENA,19850831,600, HU,28.6N,85.3W,90,-999
              ELENA,19850831,1200, HU,28.8N,84.4W,90,-999
              ELENA,19850831,1800, HU,28.8N,84.0W,90,-999
              ELENA,19850901,0, HU,28.8N,83.8W,95,-999
              ELENA,19850901,600, HU,28.6N,83.9W,100,-999
              ELENA,19850901,1200, HU,28.6N,84.2W,105,-999
              ELENA,19850901,1800, HU,28.9N,84.8W,110,-999
              ELENA,19850902,1300, HU,30.4N,89.2W,100,-999
              ELENA,19850902,600, HU,29.7N,87.3W,105,-999
              ELENA,19850902,0, HU,29.4N,85.9W,110,-999
              ELENA,19850902,1200, HU,30.2N,88.8W,100,-999
             GLORIA,19850923,1800, HU,21.0N,64.2W,75,-999
             GLORIA,19850924,0, HU,21.5N,65.5W,95,-999
             GLORIA,19850924,600, HU,21.9N,66.8W,100,-999
             GLORIA,19850924,1200, HU,22.5N,67.9W,100,-999
             GLORIA,19850924,1800, HU,23.2N,69.0W,105,-999
             GLORIA,19850925,0, HU,24.2N,70.0W,120,-999
             GLORIA,19850925,600, HU,25.1N,70.9W,125,-999
             GLORIA,19850925,1200, HU,26.1N,72.0W,115,-999
             GLORIA,19850925,1800, HU,26.9N,73.0W,95,-999
             GLORIA,19850926,0, HU,27.8N,74.0W,85,-999
             GLORIA,19850926,600, HU,28.9N,75.0W,80,-999
             GLORIA,19850926,1200, HU,30.0N,75.5W,80,-999
             GLORIA,19850926,1800, HU,31.4N,76.2W,85,-999
             GLORIA,19850927,0, HU,33.2N,76.0W,90,-999
             GLORIA,19850927,530, HU,35.2N,75.6W,90,-999
             GLORIA,19850927,600, HU,35.5N,75.5W,90,-999
             GLORIA,19850927,1200, HU,38.4N,74.5W,85,-999
             GLORIA,19850927,1600, HU,40.6N,73.3W,75,-999
             GLORIA,19850927,1800, HU,41.9N,72.8W,75,-999
               JUAN,19851028,1800, HU,29.3N,93.0W,75,-999
               JUAN,19851028,1200, HU,29.4N,92.0W,75,-999
               JUAN,19851029,0, HU,28.9N,92.5W,75,-999
               KATE,19851117,0, HU,20.7N,66.0W,75,-999
               KATE,19851117,600, HU,20.4N,66.4W,75,-999
               KATE,19851117,1200, HU,20.7N,67.3W,75,-999
               KATE,19851117,1800, HU,21.1N,68.8W,80,-999
               KATE,19851118,1200, HU,21.6N,73.3W,80,-999
               KATE,19851118,0, HU,21.4N,70.0W,80,-999
               KATE,19851118,600, HU,21.6N,71.8W,80,-999
               KATE,19851118,1800, HU,21.9N,75.1W,85,-999
               KATE,19851119,1800, HU,23.2N,81.9W,80,-999
               KATE,19851119,1200, HU,22.7N,80.2W,90,-999
               KATE,19851119,600, HU,22.1N,78.4W,95,-999
               KATE,19851119,0, HU,22.1N,76.8W,95,-999
               KATE,19851120,0, HU,23.9N,83.5W,85,-999
               KATE,19851120,600, HU,24.6N,84.5W,95,-999
               KATE,19851120,1200, HU,25.2N,85.3W,105,-999
               KATE,19851120,1800, HU,26.0N,86.0W,105,-999
               KATE,19851121,0, HU,26.8N,86.5W,105,-999
               KATE,19851121,600, HU,27.5N,86.6W,100,-999
               KATE,19851121,1200, HU,28.3N,86.5W,95,-999
               KATE,19851121,1800, HU,29.2N,86.1W,85,-999
               KATE,19851121,2230, HU,30.0N,85.4W,85,-999
               KATE,19851122,0, HU,30.2N,85.1W,80,-999
             BONNIE,19860626,1000, HU,29.6N,94.2W,75,-999
             BONNIE,19860626,600, HU,29.0N,93.7W,75,-999
               EARL,19860912,1800, HU,27.2N,55.4W,90,-999
               EARL,19860912,0, HU,25.6N,53.8W,75,-999
               EARL,19860912,600, HU,26.3N,54.3W,80,-999
               EARL,19860912,1200, HU,26.8N,54.8W,85,-999
               EARL,19860913,0, HU,28.1N,55.5W,90,-999
               EARL,19860913,600, HU,28.8N,55.3W,90,-999
               EARL,19860913,1200, HU,29.5N,54.9W,90,-999
               EARL,19860913,1800, HU,30.1N,54.7W,90,-999
               EARL,19860914,1200, HU,30.6N,52.4W,90,-999
               EARL,19860914,1800, HU,30.6N,51.7W,90,-999
               EARL,19860914,0, HU,30.4N,53.8W,90,-999
               EARL,19860914,600, HU,30.5N,53.1W,90,-999
               EARL,19860915,1800, HU,29.2N,49.6W,85,-999
               EARL,19860915,1200, HU,29.6N,50.1W,90,-999
               EARL,19860915,0, HU,30.4N,51.1W,90,-999
               EARL,19860915,600, HU,30.0N,50.6W,90,-999
               EARL,19860916,0, HU,29.0N,49.0W,80,-999
               EARL,19860916,600, HU,28.7N,48.5W,80,-999
               EARL,19860916,1200, HU,29.1N,48.9W,75,-999
               EARL,19860916,1800, HU,29.5N,49.3W,75,-999
               EARL,19860917,0, HU,29.9N,49.9W,75,-999
            FRANCES,19861120,1200, HU,27.8N,59.6W,75,-999
            FRANCES,19861120,1800, HU,28.5N,58.7W,75,-999
              EMILY,19870922,600, HU,15.1N,66.3W,80,-999
              EMILY,19870922,1200, HU,15.9N,67.7W,90,-999
              EMILY,19870922,1800, HU,16.7N,69.1W,110,-999
              EMILY,19870923,0, HU,17.8N,70.4W,105,-999
              EMILY,19870923,300, HU,18.3N,71.0W,95,-999
              EMILY,19870925,1800, HU,35.0N,60.0W,80,-999
              EMILY,19870925,1145, HU,32.3N,64.7W,75,-999
              EMILY,19870925,1200, HU,32.4N,64.6W,80,-999
              EMILY,19870926,0, HU,38.0N,55.0W,75,-999
            GILBERT,19880911,600, HU,16.2N,68.0W,80,-999
            GILBERT,19880911,1800, HU,16.2N,70.7W,100,-999
            GILBERT,19880911,1200, HU,16.1N,69.5W,95,-999
            GILBERT,19880912,1800, HU,17.9N,76.9W,110,-999
            GILBERT,19880912,1700, HU,17.8N,76.8W,115,-999
            GILBERT,19880912,1200, HU,17.6N,75.3W,110,-999
            GILBERT,19880912,600, HU,17.3N,73.7W,110,-999
            GILBERT,19880912,0, HU,16.8N,72.0W,105,-999
            GILBERT,19880913,0, HU,18.2N,78.5W,110,-999
            GILBERT,19880913,600, HU,18.5N,79.7W,115,-999
            GILBERT,19880913,1200, HU,18.8N,81.1W,125,-999
            GILBERT,19880913,1800, HU,19.4N,82.5W,140,-999
            GILBERT,19880914,1800, HU,20.9N,87.8W,130,-999
            GILBERT,19880914,1500, HU,20.7N,87.0W,140,-999
            GILBERT,19880914,1200, HU,20.4N,86.5W,145,-999
            GILBERT,19880914,0, HU,19.7N,83.8W,160,-999
            GILBERT,19880914,600, HU,19.9N,85.3W,155,-999
            GILBERT,19880915,0, HU,21.3N,89.5W,100,-999
            GILBERT,19880915,600, HU,21.6N,90.7W,90,-999
            GILBERT,19880915,1200, HU,21.9N,91.7W,85,-999
            GILBERT,19880915,1800, HU,22.1N,92.8W,90,-999
            GILBERT,19880916,1800, HU,23.9N,97.0W,115,-999
            GILBERT,19880916,2200, HU,24.2N,97.8W,110,-999
            GILBERT,19880916,1200, HU,23.7N,95.9W,115,-999
            GILBERT,19880916,600, HU,22.9N,94.8W,110,-999
            GILBERT,19880916,0, HU,22.5N,93.8W,100,-999
            GILBERT,19880917,0, HU,24.4N,98.2W,80,-999
             HELENE,19880921,1800, HU,12.4N,39.9W,75,-999
             HELENE,19880922,1200, HU,13.2N,42.3W,95,-999
             HELENE,19880922,600, HU,13.0N,41.5W,90,-999
             HELENE,19880922,0, HU,12.7N,40.6W,80,-999
             HELENE,19880922,1800, HU,13.5N,43.1W,100,-999
             HELENE,19880923,0, HU,13.9N,44.0W,110,-999
             HELENE,19880923,600, HU,14.1N,44.9W,115,-999
             HELENE,19880923,1200, HU,14.7N,45.5W,120,-999
             HELENE,19880923,1800, HU,15.3N,46.1W,125,-999
             HELENE,19880924,600, HU,16.6N,47.5W,120,-999
             HELENE,19880924,0, HU,15.9N,46.9W,120,-999
             HELENE,19880924,1200, HU,17.4N,48.0W,115,-999
             HELENE,19880924,1800, HU,18.1N,48.5W,110,-999
             HELENE,19880925,1800, HU,20.9N,49.3W,90,-999
             HELENE,19880925,1200, HU,20.0N,49.1W,95,-999
             HELENE,19880925,600, HU,19.4N,49.0W,100,-999
             HELENE,19880925,0, HU,18.7N,48.9W,100,-999
             HELENE,19880926,1800, HU,25.8N,50.3W,80,-999
             HELENE,19880926,1200, HU,24.5N,49.9W,80,-999
             HELENE,19880926,600, HU,23.4N,49.7W,85,-999
             HELENE,19880926,0, HU,22.2N,49.5W,85,-999
             HELENE,19880927,0, HU,27.1N,51.1W,75,-999
             HELENE,19880927,1800, HU,30.9N,51.9W,75,-999
             HELENE,19880927,1200, HU,29.8N,52.0W,75,-999
             HELENE,19880927,600, HU,28.2N,51.9W,75,-999
             HELENE,19880928,1200, HU,33.5N,50.3W,80,-999
             HELENE,19880928,600, HU,32.8N,51.0W,80,-999
             HELENE,19880928,0, HU,31.9N,51.5W,75,-999
             HELENE,19880928,1800, HU,34.7N,49.5W,85,-999
             HELENE,19880929,0, HU,36.1N,48.5W,90,-999
             HELENE,19880929,600, HU,38.0N,46.5W,90,-999
             HELENE,19880929,1200, HU,40.2N,44.4W,85,-999
             HELENE,19880929,1800, HU,42.9N,42.0W,75,-999
               JOAN,19881018,1800, HU,11.3N,76.5W,80,-999
               JOAN,19881018,1200, HU,11.5N,75.8W,75,-999
               JOAN,19881019,1200, HU,11.4N,78.3W,105,-999
               JOAN,19881019,0, HU,11.2N,77.2W,90,-999
               JOAN,19881019,600, HU,11.3N,77.8W,95,-999
               JOAN,19881019,1800, HU,11.3N,78.9W,110,-999
               JOAN,19881020,0, HU,11.3N,79.3W,105,-999
               JOAN,19881020,600, HU,11.1N,79.8W,85,-999
               JOAN,19881021,0, HU,11.5N,80.3W,75,-999
               JOAN,19881021,1200, HU,11.6N,81.2W,100,-999
               JOAN,19881021,1800, HU,11.8N,81.8W,110,-999
               JOAN,19881021,600, HU,11.5N,80.7W,90,-999
               JOAN,19881022,0, HU,11.9N,82.5W,120,-999
               JOAN,19881022,600, HU,11.9N,83.2W,125,-999
               JOAN,19881022,1000, HU,11.9N,83.7W,125,-999
               JOAN,19881022,1200, HU,11.9N,83.9W,120,-999
               DEAN,19890803,1200, HU,19.3N,62.7W,75,-999
               DEAN,19890803,1800, HU,19.7N,63.4W,75,-999
               DEAN,19890804,1800, HU,21.6N,63.8W,75,-999
               DEAN,19890804,1200, HU,20.9N,63.9W,75,-999
               DEAN,19890804,600, HU,20.4N,63.9W,75,-999
               DEAN,19890804,0, HU,20.1N,63.8W,75,-999
               DEAN,19890805,0, HU,22.5N,63.8W,75,-999
               DEAN,19890805,600, HU,23.5N,63.8W,75,-999
               DEAN,19890805,1200, HU,24.7N,63.9W,75,-999
               DEAN,19890805,1800, HU,26.0N,64.0W,75,-999
               DEAN,19890806,1800, HU,32.4N,65.1W,85,-999
               DEAN,19890806,1200, HU,30.8N,65.0W,80,-999
               DEAN,19890806,0, HU,27.6N,64.3W,75,-999
               DEAN,19890806,600, HU,29.2N,64.6W,80,-999
               DEAN,19890807,0, HU,34.0N,64.9W,90,-999
               DEAN,19890807,600, HU,35.6N,64.5W,90,-999
               DEAN,19890807,1200, HU,37.5N,64.0W,85,-999
               DEAN,19890807,1800, HU,39.4N,63.4W,80,-999
               DEAN,19890808,0, HU,41.7N,62.1W,75,-999
               ERIN,19890823,1800, HU,32.0N,46.0W,80,-999
               ERIN,19890823,1200, HU,31.5N,46.2W,80,-999
               ERIN,19890823,600, HU,30.9N,46.3W,75,-999
               ERIN,19890824,0, HU,32.6N,45.6W,85,-999
               ERIN,19890824,600, HU,33.3N,45.2W,85,-999
               ERIN,19890824,1200, HU,34.1N,44.5W,90,-999
               ERIN,19890824,1800, HU,35.1N,43.6W,90,-999
               ERIN,19890825,0, HU,36.3N,42.4W,90,-999
               ERIN,19890825,600, HU,37.6N,41.1W,90,-999
               ERIN,19890825,1200, HU,39.0N,39.7W,90,-999
               ERIN,19890825,1800, HU,40.6N,38.3W,85,-999
               ERIN,19890826,0, HU,42.3N,37.2W,80,-999
               ERIN,19890826,600, HU,44.4N,36.2W,75,-999
          GABRIELLE,19890902,0, HU,13.4N,38.6W,75,-999
          GABRIELLE,19890902,600, HU,13.9N,40.3W,80,-999
          GABRIELLE,19890902,1200, HU,14.4N,42.0W,85,-999
          GABRIELLE,19890902,1800, HU,14.8N,43.8W,90,-999
          GABRIELLE,19890903,600, HU,15.6N,47.2W,100,-999
          GABRIELLE,19890903,2046, HU,16.8N,50.9W,105,-999
          GABRIELLE,19890903,0, HU,15.2N,45.5W,95,-999
          GABRIELLE,19890903,1200, HU,16.1N,48.8W,105,-999
          GABRIELLE,19890903,1800, HU,16.5N,50.3W,105,-999
          GABRIELLE,19890904,600, HU,17.4N,52.7W,110,-999
          GABRIELLE,19890904,1200, HU,18.0N,53.8W,115,-999
          GABRIELLE,19890904,0, HU,17.0N,51.5W,105,-999
          GABRIELLE,19890904,1800, HU,18.6N,54.8W,120,-999
          GABRIELLE,19890905,1800, HU,21.4N,57.8W,125,-999
              FELIX,19890905,1800, HU,36.7N,48.3W,75,-999
          GABRIELLE,19890905,1200, HU,20.6N,57.2W,125,-999
          GABRIELLE,19890905,600, HU,19.9N,56.5W,125,-999
          GABRIELLE,19890905,0, HU,19.3N,55.7W,125,-999
              FELIX,19890906,600, HU,37.2N,48.1W,75,-999
          GABRIELLE,19890906,0, HU,22.2N,58.3W,125,-999
          GABRIELLE,19890906,600, HU,23.1N,58.8W,120,-999
          GABRIELLE,19890906,1200, HU,24.0N,59.3W,120,-999
          GABRIELLE,19890906,1800, HU,25.1N,59.8W,120,-999
              FELIX,19890906,0, HU,36.9N,48.2W,75,-999
          GABRIELLE,19890907,0, HU,26.4N,60.0W,120,-999
          GABRIELLE,19890907,600, HU,27.7N,60.0W,105,-999
          GABRIELLE,19890907,1200, HU,29.0N,59.9W,95,-999
          GABRIELLE,19890907,1800, HU,30.5N,59.8W,95,-999
          GABRIELLE,19890908,600, HU,33.7N,59.6W,90,-999
          GABRIELLE,19890908,1800, HU,36.4N,59.7W,80,-999
          GABRIELLE,19890908,1200, HU,35.1N,59.6W,85,-999
          GABRIELLE,19890908,0, HU,32.1N,59.6W,95,-999
          GABRIELLE,19890909,0, HU,37.2N,59.8W,75,-999
               HUGO,19890914,1200, HU,13.2N,47.8W,85,-999
               HUGO,19890914,1800, HU,13.6N,49.1W,90,-999
               HUGO,19890914,600, HU,13.0N,46.3W,80,-999
               HUGO,19890915,0, HU,13.8N,50.5W,100,-999
               HUGO,19890915,600, HU,14.0N,51.9W,110,-999
               HUGO,19890915,1200, HU,14.2N,53.3W,125,-999
               HUGO,19890915,1800, HU,14.6N,54.6W,140,-999
               HUGO,19890916,0, HU,14.8N,56.1W,135,-999
               HUGO,19890916,600, HU,15.1N,57.3W,130,-999
               HUGO,19890916,1200, HU,15.4N,58.4W,120,-999
               HUGO,19890916,1800, HU,15.8N,59.4W,120,-999
               HUGO,19890917,0, HU,16.1N,60.4W,120,-999
               HUGO,19890917,1200, HU,16.6N,62.5W,125,-999
               HUGO,19890917,600, HU,16.4N,61.5W,120,-999
               HUGO,19890917,500, HU,16.3N,61.3W,120,-999
               HUGO,19890917,1800, HU,16.9N,63.5W,125,-999
               HUGO,19890918,0, HU,17.2N,64.1W,130,-999
               HUGO,19890918,1300, HU,18.3N,65.6W,110,-999
               HUGO,19890918,1200, HU,18.2N,65.5W,110,-999
               HUGO,19890918,600, HU,17.7N,64.8W,120,-999
               HUGO,19890918,1800, HU,19.1N,66.4W,105,-999
               HUGO,19890919,0, HU,19.7N,66.8W,100,-999
               HUGO,19890919,600, HU,20.7N,67.3W,90,-999
               HUGO,19890919,1200, HU,21.6N,68.0W,90,-999
               HUGO,19890919,1800, HU,22.6N,68.6W,90,-999
               HUGO,19890920,0, HU,23.5N,69.3W,90,-999
               HUGO,19890920,600, HU,24.4N,70.1W,90,-999
               HUGO,19890920,1800, HU,26.3N,72.2W,95,-999
               HUGO,19890920,1200, HU,25.2N,71.0W,95,-999
               HUGO,19890921,600, HU,28.0N,74.9W,100,-999
               HUGO,19890921,1200, HU,29.0N,76.1W,110,-999
               HUGO,19890921,1800, HU,30.2N,77.5W,120,-999
               HUGO,19890921,0, HU,27.2N,73.4W,100,-999
               HUGO,19890922,400, HU,32.8N,79.8W,120,-999
               HUGO,19890922,0, HU,31.7N,78.8W,120,-999
               HUGO,19890922,600, HU,33.5N,80.3W,85,-999
              JERRY,19891016,0, HU,29.1N,95.0W,75,-999
              JERRY,19891016,30, HU,29.2N,95.0W,75,-999
              DIANA,19900807,1800, HU,20.9N,96.8W,85,-999
              DIANA,19900807,1200, HU,20.8N,95.8W,75,-999
              DIANA,19900807,1900, HU,20.9N,97.0W,85,-999
             GUSTAV,19900827,0, HU,15.3N,57.0W,75,-999
             GUSTAV,19900827,600, HU,15.9N,57.7W,85,-999
             GUSTAV,19900827,1200, HU,16.6N,58.0W,90,-999
             GUSTAV,19900827,1800, HU,17.3N,58.2W,95,-999
             GUSTAV,19900828,0, HU,18.1N,58.2W,95,-999
             GUSTAV,19900828,600, HU,19.0N,58.1W,90,-999
             GUSTAV,19900828,1200, HU,20.0N,58.0W,85,-999
             GUSTAV,19900828,1800, HU,21.1N,58.0W,80,-999
             GUSTAV,19900829,0, HU,22.2N,57.8W,75,-999
             GUSTAV,19900829,1800, HU,24.4N,57.8W,75,-999
             GUSTAV,19900829,1200, HU,23.7N,57.8W,75,-999
             GUSTAV,19900830,1800, HU,27.8N,57.8W,95,-999
             GUSTAV,19900830,1200, HU,27.0N,57.8W,90,-999
             GUSTAV,19900830,600, HU,26.0N,57.8W,85,-999
             GUSTAV,19900830,0, HU,25.2N,57.8W,80,-999
             GUSTAV,19900831,0, HU,28.9N,57.7W,100,-999
             GUSTAV,19900831,600, HU,30.3N,57.5W,105,-999
             GUSTAV,19900831,1800, HU,33.0N,56.5W,100,-999
             GUSTAV,19900831,1200, HU,31.7N,57.2W,100,-999
             GUSTAV,19900901,1800, HU,38.0N,52.0W,80,-999
             GUSTAV,19900901,1200, HU,36.8N,53.2W,85,-999
             GUSTAV,19900901,600, HU,35.6N,54.5W,90,-999
             GUSTAV,19900901,0, HU,34.4N,55.6W,95,-999
             GUSTAV,19900902,0, HU,39.4N,50.9W,75,-999
            ISIDORE,19900907,1800, HU,19.9N,37.9W,80,-999
            ISIDORE,19900907,1200, HU,18.5N,37.6W,85,-999
            ISIDORE,19900907,600, HU,17.2N,37.3W,75,-999
            ISIDORE,19900908,0, HU,21.1N,38.2W,75,-999
            ISIDORE,19900911,600, HU,31.2N,47.4W,75,-999
            ISIDORE,19900911,1200, HU,31.9N,48.0W,80,-999
            ISIDORE,19900911,1800, HU,32.6N,48.7W,80,-999
            ISIDORE,19900912,0, HU,33.1N,49.5W,75,-999
            ISIDORE,19900912,600, HU,33.4N,50.1W,75,-999
          JOSEPHINE,19901005,1800, HU,34.1N,38.4W,75,-999
               NANA,19901018,600, HU,24.1N,63.8W,75,-999
               NANA,19901018,1200, HU,25.0N,64.2W,75,-999
               NANA,19901019,1200, HU,28.5N,66.9W,75,-999
                BOB,19910818,600, HU,30.5N,76.9W,75,-999
                BOB,19910818,1200, HU,31.5N,76.6W,80,-999
                BOB,19910818,1800, HU,33.0N,76.1W,85,-999
                BOB,19910819,0, HU,34.6N,75.3W,95,-999
                BOB,19910819,600, HU,36.5N,74.5W,100,-999
                BOB,19910819,1200, HU,38.9N,73.0W,95,-999
                BOB,19910819,1720, HU,41.2N,71.6W,90,-999
                BOB,19910819,1800, HU,41.4N,71.4W,85,-999
          CLAUDETTE,19910906,1200, HU,26.2N,58.8W,75,-999
          CLAUDETTE,19910906,1800, HU,26.4N,59.7W,95,-999
          CLAUDETTE,19910907,1800, HU,27.7N,62.4W,100,-999
          CLAUDETTE,19910907,1200, HU,27.2N,61.7W,115,-999
          CLAUDETTE,19910907,600, HU,26.8N,61.0W,110,-999
          CLAUDETTE,19910907,0, HU,26.6N,60.3W,105,-999
          CLAUDETTE,19910907,1000, HU,27.0N,61.5W,115,-999
          CLAUDETTE,19910908,1200, HU,30.0N,63.3W,85,-999
          CLAUDETTE,19910908,1800, HU,31.0N,63.2W,80,-999
          CLAUDETTE,19910908,600, HU,29.2N,63.1W,85,-999
          CLAUDETTE,19910908,0, HU,28.4N,62.8W,90,-999
          CLAUDETTE,19910909,600, HU,32.9N,61.4W,75,-999
          CLAUDETTE,19910909,1200, HU,33.8N,60.5W,75,-999
          CLAUDETTE,19910909,1800, HU,34.2N,59.0W,75,-999
          CLAUDETTE,19910909,0, HU,31.9N,62.5W,80,-999
              GRACE,19911029,1400, HU,31.5N,61.8W,90,-999
              GRACE,19911029,1800, EX,32.5N,59.0W,75,-999
              GRACE,19911029,1200, HU,31.5N,63.2W,85,-999
              GRACE,19911029,600, HU,31.6N,65.3W,75,-999
             ANDREW,19920822,1800, HU,25.7N,69.7W,95,-999
             ANDREW,19920822,1200, HU,25.8N,68.3W,80,-999
             ANDREW,19920823,0, HU,25.6N,71.1W,110,-999
             ANDREW,19920823,600, HU,25.5N,72.5W,130,-999
             ANDREW,19920823,1200, HU,25.4N,74.2W,145,-999
             ANDREW,19920823,1800, HU,25.4N,75.8W,150,-999
             ANDREW,19920823,2100, HU,25.4N,76.6W,140,-999
             ANDREW,19920824,600, HU,25.4N,79.3W,130,-999
             ANDREW,19920824,0, HU,25.4N,77.5W,125,-999
             ANDREW,19920824,100, HU,25.4N,77.8W,130,-999
             ANDREW,19920824,840, HU,25.5N,80.2W,145,-999
             ANDREW,19920824,905, HU,25.5N,80.3W,145,-999
             ANDREW,19920824,1200, HU,25.6N,81.2W,115,-999
             ANDREW,19920824,1800, HU,25.8N,83.1W,115,-999
             ANDREW,19920825,600, HU,26.6N,86.7W,115,-999
