FID,YEAR,MONTH,DAY,AD_TIME,BTID,NAME,LAT,LONG,WIND_KTS,PRESSURE,CAT,BASIN,Shape_Leng
48281,1965,9,5,0600Z,922,BETSY,29.0,-75.3,110,954,H3,North Atlantic,0.0
48284,1965,9,5,1200Z,922,BETSY,29.0,-75.3,105,952,H3,North Atlantic,0.412311
48286,1965,9,5,1800Z,922,BETSY,28.6,-75.4,100,968,H3,North Atlantic,0.6
49370,1965,9,7,1200Z,922,BETSY,25.3,-77.2,110,957,H3,North Atlantic,0.7
46515,1965,9,3,0600Z,922,BETSY,24.7,-72.1,110,0,H3,North Atlantic,1.0
46509,1965,9,3,0000Z,922,BETSY,24.1,-71.3,110,0,H3,North Atlantic,1.0
49365,1965,9,7,0600Z,922,BETSY,25.6,-76.9,105,956,H3,North Atlantic,0.42426400000000003
46682,1965,9,3,1200Z,922,BETSY,25.3,-72.9,110,955,H3,North Atlantic,1.280625
49373,1965,9,7,1800Z,922,BETSY,25.3,-77.9,110,952,H3,North Atlantic,0.608276
26880,1965,9,2,1200Z,922,BETSY,22.8,-70.2,105,942,H3,North Atlantic,0.921954
26883,1965,9,2,1800Z,922,BETSY,23.4,-70.9,105,945,H3,North Atlantic,0.806226
53381,1965,9,9,1200Z,922,BETSY,26.4,-86.9,120,951,H4,North Atlantic,1.5
48806,1965,9,6,1200Z,922,BETSY,26.9,-76.3,100,966,H3,North Atlantic,0.728011
48808,1965,9,6,1800Z,922,BETSY,26.2,-76.5,100,0,H3,North Atlantic,0.44721400000000006
47584,1965,9,4,0000Z,922,BETSY,26.9,-74.3,120,951,H4,North Atlantic,0.565685
53262,1965,9,10,0000Z,922,BETSY,28.3,-89.2,135,941,H4,North Atlantic,1.9849430000000001
48810,1965,9,7,0000Z,922,BETSY,25.8,-76.7,100,956,H3,North Atlantic,0.282843
53708,1965,9,9,1800Z,922,BETSY,27.3,-88.1,125,953,H4,North Atlantic,1.486607
48338,1965,9,6,0600Z,922,BETSY,27.5,-75.8,100,968,H3,North Atlantic,0.781025
52707,1965,9,9,0000Z,922,BETSY,25.5,-83.6,110,0,H3,North Atlantic,1.746425
52128,1965,9,9,0600Z,922,BETSY,25.9,-85.3,115,0,H4,North Atlantic,1.676305
47589,1965,9,4,0600Z,922,BETSY,27.3,-74.7,120,946,H4,North Atlantic,1.0
50709,1965,9,8,0600Z,922,BETSY,25.1,-79.5,110,954,H3,North Atlantic,1.2
50704,1965,9,8,0000Z,922,BETSY,25.2,-78.5,110,961,H3,North Atlantic,1.004988
19654,1966,10,8,1800Z,934,INEZ,22.1,-93.9,120,956,H4,North Atlantic,0.728011
26387,1966,9,29,1200Z,934,INEZ,17.5,-70.9,120,0,H4,North Atlantic,1.523155
19647,1966,10,8,0600Z,934,INEZ,21.5,-92.1,115,0,H4,North Atlantic,1.044031
19645,1966,10,8,0000Z,934,INEZ,21.5,-91.0,115,972,H4,North Atlantic,1.1
19651,1966,10,8,1200Z,934,INEZ,21.8,-93.1,120,953,H4,North Atlantic,0.8544
26386,1966,9,29,0600Z,934,INEZ,17.3,-69.7,125,0,H4,North Atlantic,1.216553
26385,1966,9,29,0000Z,934,INEZ,17.1,-68.5,130,929,H4,North Atlantic,1.216553
25824,1966,9,30,1200Z,934,INEZ,19.8,-75.4,100,0,H3,North Atlantic,0.984886
19658,1966,10,9,0000Z,934,INEZ,22.3,-94.6,120,948,H4,North Atlantic,0.67082
20500,1966,10,7,1800Z,934,INEZ,21.7,-90.0,115,972,H4,North Atlantic,1.0198040000000002
19661,1966,10,9,0600Z,934,INEZ,22.6,-95.2,120,951,H4,North Atlantic,0.538516
27427,1966,9,28,1200Z,934,INEZ,16.8,-65.7,120,0,H4,North Atlantic,1.4142139999999999
45848,1966,8,29,1800Z,931,FAITH,25.3,-71.5,100,963,H3,North Atlantic,0.583095
45839,1966,8,29,1200Z,931,FAITH,24.9,-71.3,100,963,H3,North Atlantic,0.44721400000000006
45834,1966,8,29,0600Z,931,FAITH,24.4,-71.1,100,960,H3,North Atlantic,0.538516
27420,1966,9,28,0600Z,934,INEZ,16.5,-64.3,115,955,H4,North Atlantic,1.4317819999999999
18060,1966,10,9,1200Z,934,INEZ,22.8,-95.7,120,0,H4,North Atlantic,0.360555
28977,1966,9,28,0000Z,934,INEZ,16.3,-63.0,110,0,H3,North Atlantic,1.315295
28976,1966,9,27,1800Z,934,INEZ,16.2,-61.7,110,962,H3,North Atlantic,1.3038399999999999
51601,1966,6,9,0000Z,926,ALMA,25.7,-82.6,100,974,H3,North Atlantic,1.746425
51600,1966,6,8,1800Z,926,ALMA,24.2,-82.4,110,970,H3,North Atlantic,1.513275
18067,1966,10,10,0600Z,934,INEZ,23.0,-97.1,110,962,H3,North Atlantic,0.728011
18068,1966,10,10,1200Z,934,INEZ,22.8,-97.8,105,961,H3,North Atlantic,0.806226
18063,1966,10,9,1800Z,934,INEZ,23.0,-96.0,120,953,H4,North Atlantic,0.4
18064,1966,10,10,0000Z,934,INEZ,23.0,-96.4,115,960,H4,North Atlantic,0.7
21706,1966,10,6,1800Z,934,INEZ,22.8,-86.3,100,974,H3,North Atlantic,1.029563
20009,1966,10,7,1200Z,934,INEZ,21.9,-89.0,110,0,H3,North Atlantic,1.0198040000000002
20008,1966,10,7,0600Z,934,INEZ,22.1,-88.1,110,0,H3,North Atlantic,0.921954
20007,1966,10,7,0000Z,934,INEZ,22.3,-87.2,105,961,H3,North Atlantic,0.921954
25714,1966,9,29,1800Z,934,INEZ,18.1,-72.3,100,0,H3,North Atlantic,1.476482
26924,1966,8,29,0000Z,931,FAITH,24.0,-71.0,105,956,H3,North Atlantic,0.412311
27831,1966,9,28,1800Z,934,INEZ,17.0,-67.1,130,932,H4,North Atlantic,1.403567
29633,1966,9,27,1200Z,934,INEZ,16.1,-60.4,105,961,H3,North Atlantic,1.3038399999999999
26918,1966,8,28,1200Z,931,FAITH,23.3,-70.7,110,962,H3,North Atlantic,0.44721400000000006
26922,1966,8,28,1800Z,931,FAITH,23.7,-70.9,110,957,H3,North Atlantic,0.316228
22551,1967,9,15,1200Z,938,BEULAH,18.0,-82.4,100,980,H3,North Atlantic,1.029563
23613,1967,9,15,0000Z,938,BEULAH,17.3,-81.0,100,985,H3,North Atlantic,0.67082
21575,1967,9,16,1200Z,938,BEULAH,19.6,-85.1,100,964,H3,North Atlantic,0.583095
21570,1967,9,16,0600Z,938,BEULAH,19.2,-84.4,100,970,H3,North Atlantic,0.806226
21576,1967,9,16,1800Z,938,BEULAH,19.9,-85.6,100,967,H3,North Atlantic,0.67082
19677,1967,9,19,0600Z,938,BEULAH,22.8,-94.8,110,949,H3,North Atlantic,1.140175
55372,1967,9,20,0000Z,938,BEULAH,24.2,-96.2,140,923,H5,North Atlantic,1.0816649999999999
19673,1967,9,19,0000Z,938,BEULAH,22.4,-94.2,105,0,H3,North Atlantic,0.72111
19671,1967,9,18,1800Z,938,BEULAH,22.1,-93.7,100,967,H3,North Atlantic,0.583095
55375,1967,9,20,0600Z,938,BEULAH,25.1,-96.8,140,931,H5,North Atlantic,0.8944270000000001
55379,1967,9,20,1200Z,938,BEULAH,25.9,-97.2,140,0,H5,North Atlantic,0.7071069999999999
23228,1967,9,15,0600Z,938,BEULAH,17.6,-81.6,100,0,H3,North Atlantic,0.8944270000000001
26390,1967,9,10,1800Z,938,BEULAH,17.6,-69.0,120,951,H4,North Atlantic,0.905539
26391,1967,9,11,0000Z,938,BEULAH,17.7,-69.9,110,967,H3,North Atlantic,0.9
26389,1967,9,10,1200Z,938,BEULAH,17.5,-68.2,130,947,H4,North Atlantic,0.806226
26388,1967,9,10,0600Z,938,BEULAH,17.3,-67.6,125,0,H4,North Atlantic,0.632456
27447,1967,9,10,0000Z,938,BEULAH,16.8,-66.7,120,0,H4,North Atlantic,1.029563
22251,1967,9,16,0000Z,938,BEULAH,18.7,-83.7,100,975,H3,North Atlantic,0.860233
18074,1967,9,19,1800Z,938,BEULAH,23.9,-96.0,135,923,H4,North Atlantic,0.360555
18072,1967,9,19,1200Z,938,BEULAH,23.5,-95.7,125,961,H4,North Atlantic,0.5
27435,1967,9,9,1200Z,938,BEULAH,15.8,-65.1,100,0,H3,North Atlantic,1.118034
27441,1967,9,9,1800Z,938,BEULAH,16.3,-66.1,115,950,H4,North Atlantic,0.781025
22249,1967,9,15,1800Z,938,BEULAH,18.5,-83.3,100,978,H3,North Atlantic,0.44721400000000006
22996,1969,8,15,1800Z,955,CAMILLE,21.2,-84.1,100,964,H3,North Atlantic,1.140175
39786,1969,8,23,0000Z,956,DEBBIE,35.4,-57.2,100,965,H3,North Atlantic,1.392839
52130,1969,8,16,1800Z,955,CAMILLE,24.2,-86.5,130,908,H4,North Atlantic,1.220656
30257,1969,8,18,0600Z,956,DEBBIE,19.1,-53.4,100,968,H3,North Atlantic,0.921954
30260,1969,8,18,1200Z,956,DEBBIE,19.7,-54.1,100,974,H3,North Atlantic,0.921954
21281,1969,8,16,1200Z,955,CAMILLE,23.7,-85.9,120,0,H4,North Atlantic,0.781025
53561,1969,8,18,0600Z,955,CAMILLE,30.7,-89.6,100,0,H3,North Atlantic,1.552417
53557,1969,8,18,0000Z,955,CAMILLE,29.4,-89.1,165,909,H5,North Atlantic,1.392839
20900,1969,9,2,1800Z,958,FRANCELIA,16.4,-86.7,100,973,H3,North Atlantic,0.905539
40515,1969,10,5,1800Z,961,INGA,31.9,-59.5,100,0,H3,North Atlantic,1.341641
53374,1969,8,17,0600Z,955,CAMILLE,26.0,-87.7,155,0,H5,North Atlantic,1.118034
53824,1969,8,17,0000Z,955,CAMILLE,25.2,-87.2,140,905,H5,North Atlantic,0.943398
39359,1969,8,23,0600Z,956,DEBBIE,36.7,-56.7,100,0,H3,North Atlantic,3.1400639999999997
42185,1969,8,21,1800Z,956,DEBBIE,29.4,-64.0,100,959,H3,North Atlantic,2.10238
42060,1969,8,20,1800Z,956,DEBBIE,25.8,-64.2,100,951,H3,North Atlantic,1.063015
42059,1969,8,20,1200Z,956,DEBBIE,25.1,-63.3,105,953,H3,North Atlantic,1.140175
42166,1969,8,21,0000Z,956,DEBBIE,26.6,-64.9,100,959,H3,North Atlantic,0.8246209999999999
28583,1969,8,20,0000Z,956,DEBBIE,23.8,-60.5,100,956,H3,North Atlantic,1.9313209999999998
41406,1969,8,22,0000Z,956,DEBBIE,30.3,-62.1,100,959,H3,North Atlantic,1.220656
41417,1969,8,22,0600Z,956,DEBBIE,31.3,-61.4,100,0,H3,North Atlantic,1.9104970000000001
44998,1969,9,9,1800Z,959,GERDA,40.1,-69.9,110,979,H3,North Atlantic,4.579301
53720,1969,8,17,1200Z,955,CAMILLE,27.0,-88.2,160,0,H5,North Atlantic,1.392839
45901,1969,9,9,1200Z,959,GERDA,37.8,-72.2,110,984,H3,North Atlantic,3.252691
21727,1969,8,16,0600Z,955,CAMILLE,23.1,-85.2,105,0,H3,North Atlantic,0.921954
53677,1969,8,17,1800Z,955,CAMILLE,28.3,-88.7,165,0,H5,North Atlantic,1.1704700000000001
40181,1969,8,22,1800Z,956,DEBBIE,34.0,-58.6,100,0,H3,North Atlantic,1.979899
40178,1969,8,22,1200Z,956,DEBBIE,32.6,-60.0,100,964,H3,North Atlantic,1.979899
53835,1970,8,2,0000Z,973,CELIA,24.3,-87.2,100,965,H3,North Atlantic,1.252996
55758,1970,8,3,1800Z,973,CELIA,27.5,-96.3,110,945,H3,North Atlantic,1.615549
18097,1970,9,12,1200Z,976,ELLA,23.9,-97.9,110,967,H3,North Atlantic,0.608276
18095,1970,9,12,0600Z,976,ELLA,23.8,-97.4,105,967,H3,North Atlantic,0.5099020000000001
22739,1971,9,9,1200Z,986,EDITH,14.4,-81.9,120,960,H4,North Atlantic,1.360147
23326,1971,9,9,0600Z,986,EDITH,14.2,-80.5,105,0,H3,North Atlantic,1.4142139999999999
22744,1971,9,9,1800Z,986,EDITH,14.8,-83.2,140,943,H5,North Atlantic,0.984886
21331,1971,9,10,0000Z,986,EDITH,15.2,-84.1,100,0,H3,North Atlantic,0.8544
36949,1973,9,22,1200Z,1006,ELLEN,42.1,-45.2,100,0,H3,North Atlantic,4.522168
40226,1974,8,30,1800Z,1013,BECKY,38.5,-60.2,100,0,H3,North Atlantic,1.280625
40232,1974,8,31,0000Z,1013,BECKY,39.3,-59.2,100,0,H3,North Atlantic,1.3892440000000001
40237,1974,8,31,0600Z,1013,BECKY,40.0,-58.0,100,0,H3,North Atlantic,2.022375
21635,1974,9,2,0000Z,1014,CARMEN,18.0,-85.9,125,933,H4,North Atlantic,0.984886
22562,1974,9,1,1200Z,1014,CARMEN,17.7,-83.2,105,960,H3,North Atlantic,1.5033299999999998
20199,1974,9,2,1200Z,1014,CARMEN,18.6,-87.9,120,956,H4,North Atlantic,0.921954
20197,1974,9,2,0600Z,1014,CARMEN,18.4,-86.8,130,928,H4,North Atlantic,1.118034
21628,1974,9,1,1800Z,1014,CARMEN,17.8,-84.7,115,0,H4,North Atlantic,1.216553
41235,1974,8,30,0600Z,1013,BECKY,37.3,-61.8,100,0,H3,North Atlantic,1.063015
54625,1974,9,8,0600Z,1014,CARMEN,29.4,-91.3,105,0,H3,North Atlantic,1.0
39575,1974,8,31,1200Z,1013,BECKY,40.3,-56.0,100,0,H3,North Atlantic,1.6552950000000002
54509,1974,9,7,0000Z,1014,CARMEN,24.6,-90.3,100,967,H3,North Atlantic,1.1
54609,1974,9,7,1200Z,1014,CARMEN,26.8,-90.3,110,950,H3,North Atlantic,1.004988
54613,1974,9,7,1800Z,1014,CARMEN,27.8,-90.4,115,944,H4,North Atlantic,0.984886
54619,1974,9,8,0000Z,1014,CARMEN,28.7,-90.8,130,937,H4,North Atlantic,0.860233
54516,1974,9,7,0600Z,1014,CARMEN,25.7,-90.3,105,0,H3,North Atlantic,1.1
41735,1974,8,30,1200Z,1013,BECKY,38.0,-61.0,100,977,H3,North Atlantic,0.943398
18122,1975,8,31,0600Z,1022,CAROLINE,24.1,-97.5,100,963,H3,North Atlantic,0.360555
18120,1975,8,31,0000Z,1022,CAROLINE,24.0,-97.0,100,973,H3,North Atlantic,0.5099020000000001
52203,1975,9,23,1200Z,1024,ELOISE,30.2,-86.3,110,955,H3,North Atlantic,2.8635639999999998
46495,1975,10,2,0000Z,1026,GLADYS,31.0,-73.0,100,954,H3,North Atlantic,2.10238
40733,1975,10,3,0000Z,1026,GLADYS,40.8,-62.6,110,950,H3,North Atlantic,6.306346
45786,1975,10,2,0600Z,1026,GLADYS,32.9,-72.1,110,942,H3,North Atlantic,3.324154
42998,1975,10,2,1800Z,1026,GLADYS,37.8,-67.0,120,939,H4,North Atlantic,5.325411
44318,1975,10,2,1200Z,1026,GLADYS,35.3,-69.8,120,939,H4,North Atlantic,3.7536650000000003
52496,1975,9,23,0600Z,1024,ELOISE,28.4,-87.3,105,958,H3,North Atlantic,2.059126
39424,1976,9,1,0600Z,1035,FRANCES,26.3,-54.3,100,963,H3,North Atlantic,1.0816649999999999
48992,1976,8,9,0000Z,1031,BELLE,30.9,-75.3,105,957,H3,North Atlantic,1.603122
47885,1976,8,9,0600Z,1031,BELLE,32.5,-75.2,105,959,H3,North Atlantic,1.9646880000000002
48990,1976,8,8,1800Z,1031,BELLE,29.5,-75.3,100,958,H3,North Atlantic,1.4
55401,1977,9,2,0000Z,1039,ANITA,24.6,-96.2,140,931,H5,North Atlantic,0.984886
55399,1977,9,1,1800Z,1039,ANITA,25.2,-95.5,110,945,H3,North Atlantic,0.921954
18126,1977,9,2,1200Z,1039,ANITA,23.7,-98.0,120,940,H4,North Atlantic,1.341641
18124,1977,9,2,0600Z,1039,ANITA,24.2,-97.1,150,926,H5,North Atlantic,1.029563
42147,1978,9,4,0600Z,1050,ELLA,38.0,-66.0,115,958,H4,North Atlantic,3.605551
21710,1978,9,18,1200Z,1052,GRETA,16.4,-85.6,105,957,H3,North Atlantic,1.315295
21700,1978,9,18,0600Z,1052,GRETA,15.8,-84.3,115,947,H4,North Atlantic,1.4317819999999999
41021,1978,9,4,1200Z,1050,ELLA,40.0,-63.0,120,956,H4,North Atlantic,4.301163
20216,1978,9,18,1800Z,1052,GRETA,16.6,-86.9,100,964,H3,North Atlantic,1.360147
57496,1978,9,5,0000Z,1050,ELLA,45.0,-55.0,105,960,H3,North Atlantic,5.280151999999999
22177,1978,9,18,0000Z,1052,GRETA,15.6,-83.4,110,952,H3,North Atlantic,0.921954
46923,1978,9,2,0600Z,1050,ELLA,31.4,-73.1,100,977,H3,North Atlantic,0.282843
46041,1978,9,1,1200Z,1050,ELLA,30.7,-71.8,110,970,H3,North Atlantic,0.640312
46043,1978,9,1,1800Z,1050,ELLA,31.1,-72.3,110,960,H3,North Atlantic,0.412311
46045,1978,9,2,0000Z,1050,ELLA,31.2,-72.7,105,960,H3,North Atlantic,0.44721400000000006
40659,1978,9,4,1800Z,1050,ELLA,42.5,-59.5,115,956,H4,North Atlantic,5.1478150000000005
45362,1978,9,1,0600Z,1050,ELLA,30.1,-71.1,100,975,H3,North Atlantic,0.921954
43217,1978,9,4,0000Z,1050,ELLA,36.2,-68.3,110,962,H3,North Atlantic,2.920616
53585,1979,9,13,0000Z,1062,FREDERIC,29.7,-88.0,115,946,H4,North Atlantic,1.208305
28996,1979,8,30,0000Z,1060,DAVID,15.6,-62.8,130,929,H4,North Atlantic,1.456022
28995,1979,8,29,1800Z,1060,DAVID,15.3,-61.6,125,933,H4,North Atlantic,1.236932
30057,1979,8,28,0600Z,1060,DAVID,12.5,-54.4,125,941,H4,North Atlantic,1.334166
27834,1979,8,31,0000Z,1060,DAVID,16.8,-67.3,145,927,H5,North Atlantic,1.0198040000000002
30055,1979,8,28,0000Z,1060,DAVID,12.2,-52.9,115,947,H4,North Atlantic,1.529706
53736,1979,9,12,1800Z,1062,FREDERIC,28.4,-87.7,115,950,H4,North Atlantic,1.334166
27535,1979,8,30,1800Z,1060,DAVID,16.6,-66.2,150,924,H5,North Atlantic,1.118034
27531,1979,8,30,1200Z,1060,DAVID,16.3,-65.2,145,924,H5,North Atlantic,1.044031
27528,1979,8,30,0600Z,1060,DAVID,16.0,-64.2,140,925,H5,North Atlantic,1.044031
30506,1979,8,28,1800Z,1060,DAVID,13.2,-56.9,125,941,H4,North Atlantic,1.208305
30497,1979,8,28,1200Z,1060,DAVID,12.8,-55.7,130,938,H4,North Atlantic,1.2649110000000001
26436,1979,8,31,0600Z,1060,DAVID,17.0,-68.3,145,928,H5,North Atlantic,0.8246209999999999
26440,1979,8,31,1200Z,1060,DAVID,17.2,-69.1,145,927,H5,North Atlantic,0.921954
26443,1979,8,31,1800Z,1060,DAVID,17.9,-69.7,150,926,H5,North Atlantic,1.140175
29891,1979,8,29,1200Z,1060,DAVID,14.8,-60.3,125,938,H4,North Atlantic,1.392839
29889,1979,8,29,0600Z,1060,DAVID,14.2,-59.2,120,942,H4,North Atlantic,1.252996
29886,1979,8,29,0000Z,1060,DAVID,13.7,-58.0,120,944,H4,North Atlantic,1.3
52183,1979,9,12,0000Z,1062,FREDERIC,25.7,-85.8,100,960,H3,North Atlantic,1.0
26445,1979,9,1,0000Z,1060,DAVID,18.8,-70.4,130,953,H4,North Atlantic,1.676305
25734,1979,9,1,0600Z,1060,DAVID,19.3,-72.0,100,978,H3,North Atlantic,1.746425
52190,1979,9,12,1200Z,1062,FREDERIC,27.4,-87.0,115,943,H4,North Atlantic,1.220656
52648,1979,9,12,0600Z,1062,FREDERIC,26.5,-86.4,110,952,H3,North Atlantic,1.0816649999999999
55405,1980,8,9,1200Z,1066,ALLEN,25.2,-95.4,140,916,H5,North Atlantic,0.728011
55408,1980,8,9,1800Z,1066,ALLEN,25.4,-96.1,125,925,H4,North Atlantic,0.806226
55411,1980,8,10,0000Z,1066,ALLEN,25.8,-96.8,110,935,H3,North Atlantic,0.5
55414,1980,8,10,0600Z,1066,ALLEN,26.1,-97.2,100,945,H3,North Atlantic,1.0816649999999999
55899,1980,8,9,0600Z,1066,ALLEN,25.0,-94.2,155,909,H5,North Atlantic,1.216553
54700,1980,8,9,0000Z,1066,ALLEN,24.5,-93.0,145,912,H5,North Atlantic,1.3
26468,1980,8,5,0600Z,1066,ALLEN,15.4,-68.6,145,916,H5,North Atlantic,1.9646880000000002
26473,1980,8,5,1200Z,1066,ALLEN,15.9,-70.5,155,932,H5,North Atlantic,1.8973669999999998
20602,1980,8,8,1200Z,1066,ALLEN,23.4,-90.5,115,960,H4,North Atlantic,1.392839
25737,1980,8,5,1800Z,1066,ALLEN,16.5,-72.3,150,940,H5,North Atlantic,1.9849430000000001
19811,1980,8,8,1800Z,1066,ALLEN,23.9,-91.8,130,940,H4,North Atlantic,1.341641
29894,1980,8,4,0000Z,1066,ALLEN,13.3,-59.1,110,950,H3,North Atlantic,1.9235380000000002
21822,1980,8,7,1200Z,1066,ALLEN,21.0,-84.8,155,910,H5,North Atlantic,1.7888540000000002
25920,1980,8,6,0000Z,1066,ALLEN,17.8,-73.8,140,945,H5,North Atlantic,2.158703
23671,1980,8,6,1800Z,1066,ALLEN,20.0,-80.1,125,955,H4,North Atlantic,1.802776
28194,1980,8,4,1200Z,1066,ALLEN,14.0,-63.0,125,945,H4,North Atlantic,1.9416490000000002
27865,1980,8,5,0000Z,1066,ALLEN,14.8,-66.7,140,911,H5,North Atlantic,1.992486
28191,1980,8,4,0600Z,1066,ALLEN,13.6,-61.0,115,948,H4,North Atlantic,2.0396080000000003
27672,1980,8,4,1800Z,1066,ALLEN,14.4,-64.9,130,930,H4,North Atlantic,1.843909
34317,1980,9,9,0000Z,1071,FRANCES,12.8,-29.8,100,960,H3,North Atlantic,0.7071069999999999
34323,1980,9,9,0600Z,1071,FRANCES,12.9,-30.5,100,958,H3,North Atlantic,0.806226
20689,1980,8,8,0600Z,1066,ALLEN,22.8,-89.2,130,945,H4,North Atlantic,1.4317819999999999
34334,1980,9,9,1200Z,1071,FRANCES,13.0,-31.3,100,960,H3,North Atlantic,0.8246209999999999
20290,1980,8,7,1800Z,1066,ALLEN,21.8,-86.4,165,899,H5,North Atlantic,1.552417
20031,1980,8,8,0000Z,1066,ALLEN,22.2,-87.9,155,920,H5,North Atlantic,1.4317819999999999
24606,1980,8,6,0600Z,1066,ALLEN,18.3,-75.9,115,955,H4,North Atlantic,2.284732
22360,1980,8,7,0000Z,1066,ALLEN,20.1,-81.9,135,945,H4,North Atlantic,1.7262680000000001
24694,1980,8,6,1200Z,1066,ALLEN,19.2,-78.0,115,955,H4,North Atlantic,2.2472209999999997
22615,1980,8,7,0600Z,1066,ALLEN,20.4,-83.6,145,935,H5,North Atlantic,1.341641
39444,1981,9,28,1800Z,1085,IRENE,28.4,-56.2,105,960,H3,North Atlantic,1.664332
39447,1981,9,29,0000Z,1085,IRENE,29.8,-55.3,100,962,H3,North Atlantic,1.9849430000000001
39669,1981,9,28,0000Z,1085,IRENE,24.7,-56.9,100,962,H3,North Atlantic,1.104536
39674,1981,9,28,0600Z,1085,IRENE,25.8,-56.8,105,966,H3,North Atlantic,1.204159
40220,1981,9,15,1800Z,1084,HARVEY,32.1,-60.3,100,963,H3,North Atlantic,1.555635
38268,1981,9,29,0600Z,1085,IRENE,31.3,-54.0,100,965,H3,North Atlantic,1.9104970000000001
41723,1981,9,15,0000Z,1084,HARVEY,28.4,-62.6,115,946,H4,North Atlantic,1.140175
41713,1981,9,14,1800Z,1084,HARVEY,27.6,-62.8,110,952,H3,North Atlantic,0.8246209999999999
41862,1981,9,15,0600Z,1084,HARVEY,29.5,-62.3,110,952,H3,North Atlantic,1.702939
41548,1981,9,15,1200Z,1084,HARVEY,30.8,-61.2,105,958,H3,North Atlantic,1.5811389999999999
43862,1981,9,7,1800Z,1082,FLOYD,29.3,-67.8,100,975,H3,North Atlantic,0.8485280000000001
39046,1981,9,28,1200Z,1085,IRENE,27.0,-56.7,105,959,H3,North Atlantic,1.486607
44064,1981,9,7,0000Z,1082,FLOYD,26.4,-69.1,100,981,H3,North Atlantic,1.118034
44067,1981,9,7,0600Z,1082,FLOYD,27.5,-68.9,100,978,H3,North Atlantic,0.984886
44069,1981,9,7,1200Z,1082,FLOYD,28.4,-68.5,100,975,H3,North Atlantic,1.140175
40329,1982,9,18,1200Z,1093,DEBBY,41.6,-58.5,110,954,H3,North Atlantic,3.0610459999999997
40326,1982,9,18,0600Z,1093,DEBBY,40.1,-60.7,110,952,H3,North Atlantic,2.662705
39596,1982,9,18,1800Z,1093,DEBBY,43.5,-56.1,100,960,H3,North Atlantic,3.1622779999999997
41099,1982,9,17,1800Z,1093,DEBBY,37.6,-63.5,100,960,H3,North Atlantic,1.6970560000000001
41026,1982,9,18,0000Z,1093,DEBBY,38.8,-62.3,115,950,H4,North Atlantic,2.061553
55810,1983,8,18,0600Z,1095,ALICIA,28.9,-95.0,100,963,H3,North Atlantic,0.943398
49210,1984,9,11,1200Z,1103,DIANA,32.6,-78.4,100,960,H3,North Atlantic,0.8944270000000001
49212,1984,9,11,1800Z,1103,DIANA,33.4,-78.0,110,952,H3,North Atlantic,0.583095
49214,1984,9,12,0000Z,1103,DIANA,33.9,-77.7,115,949,H4,North Atlantic,0.316228
52661,1985,9,1,1200Z,1116,ELENA,28.6,-84.2,105,961,H3,North Atlantic,0.67082
52662,1985,9,1,1800Z,1116,ELENA,28.9,-84.8,110,954,H3,North Atlantic,1.208305
52663,1985,11,21,0000Z,1122,KATE,26.8,-86.5,105,954,H3,North Atlantic,0.7071069999999999
52666,1985,11,21,0600Z,1122,KATE,27.5,-86.6,100,961,H3,North Atlantic,0.806226
26985,1985,9,24,1800Z,1118,GLORIA,23.2,-69.0,105,935,H3,North Atlantic,1.4142139999999999
26982,1985,9,24,1200Z,1118,GLORIA,22.5,-67.9,100,950,H3,North Atlantic,1.3038399999999999
46591,1985,9,25,1200Z,1118,GLORIA,26.1,-72.0,115,926,H4,North Atlantic,1.280625
53385,1985,9,2,1200Z,1116,ELENA,30.2,-88.8,100,959,H3,North Atlantic,1.7888540000000002
45116,1985,9,25,0600Z,1118,GLORIA,25.1,-70.9,125,920,H4,North Atlantic,1.486607
45115,1985,9,25,0000Z,1118,GLORIA,24.2,-70.0,120,920,H4,North Atlantic,1.272792
27961,1985,9,24,0600Z,1118,GLORIA,21.9,-66.8,100,952,H3,North Atlantic,1.252996
52231,1985,11,20,1800Z,1122,KATE,26.0,-86.0,105,955,H3,North Atlantic,0.943398
52226,1985,11,20,1200Z,1122,KATE,25.2,-85.3,105,956,H3,North Atlantic,1.063015
52888,1985,9,2,0000Z,1116,ELENA,29.4,-85.9,110,953,H3,North Atlantic,1.4317819999999999
53591,1985,9,2,0600Z,1116,ELENA,29.7,-87.3,105,957,H3,North Atlantic,1.5811389999999999
51823,1985,9,1,0600Z,1116,ELENA,28.6,-83.9,100,965,H3,North Atlantic,0.3
26519,1987,9,22,1800Z,1134,EMILY,16.7,-69.1,110,958,H3,North Atlantic,1.702939
26522,1987,9,23,0000Z,1134,EMILY,17.8,-70.4,105,960,H3,North Atlantic,1.627882
21759,1988,9,14,0600Z,1143,GILBERT,19.9,-85.3,155,889,H5,North Atlantic,1.3
26545,1988,9,11,1800Z,1143,GILBERT,16.2,-70.7,100,970,H3,North Atlantic,1.4317819999999999
31211,1988,9,25,0600Z,1144,HELENE,19.4,-49.0,98,963,H3,North Atlantic,0.608276
18142,1988,9,16,1200Z,1143,GILBERT,23.7,-95.9,115,948,H4,North Atlantic,1.118034
23673,1988,9,13,1200Z,1143,GILBERT,18.8,-81.1,125,934,H4,North Atlantic,1.523155
21336,1988,10,22,1200Z,1146,JOAN,11.9,-83.9,120,936,H4,North Atlantic,1.104536
21382,1988,9,14,0000Z,1143,GILBERT,19.7,-83.8,160,888,H5,North Atlantic,1.513275
